id,title,owner,lat,lon,url,tags,description
55151158681,,60179301@N00,51.512536,-0.126153,https://live.staticflickr.com/65535/55151158681_58386df047.jpg,,
55151320018,,60179301@N00,51.512677,-0.126459,https://live.staticflickr.com/65535/55151320018_4f21e4049f.jpg,,
55151319918,,60179301@N00,51.512558,-0.12632,https://live.staticflickr.com/65535/55151319918_7821c0584b.jpg,,
55151535585,,60179301@N00,51.512527,-0.126145,https://live.staticflickr.com/65535/55151535585_4a078cd3f5.jpg,,
55151319068,,60179301@N00,51.512536,-0.126234,https://live.staticflickr.com/65535/55151319068_39a166478e.jpg,,
55151534715,,60179301@N00,51.512536,-0.126164,https://live.staticflickr.com/65535/55151534715_f5c45b1355.jpg,,
55151156446,,60179301@N00,51.512527,-0.126142,https://live.staticflickr.com/65535/55151156446_b96b5e7064.jpg,,
55151156261,,60179301@N00,51.512591,-0.126381,https://live.staticflickr.com/65535/55151156261_e90bab7df3.jpg,,
55151156166,,60179301@N00,51.512569,-0.126278,https://live.staticflickr.com/65535/55151156166_771a091940.jpg,,
55151390154,,60179301@N00,51.51253,-0.126148,https://live.staticflickr.com/65535/55151390154_7156c384eb.jpg,,
55150264772,,60179301@N00,51.512558,-0.126317,https://live.staticflickr.com/65535/55150264772_bff3321038.jpg,,
55151317068,,60179301@N00,51.512536,-0.126164,https://live.staticflickr.com/65535/55151317068_812cd3e277.jpg,,
55151532545,,60179301@N00,51.512325,-0.125973,https://live.staticflickr.com/65535/55151532545_720e7ac397.jpg,,
55151177835,Pictures at an Exhibition,86182676@N00,51.509456,-0.128284,https://live.staticflickr.com/65535/55151177835_e934b1253b.jpg,nationalportraitgallery london art gallery exhibition painting npg,"Visited the National Portrait Gallery in London with a friend. Been there many times, and it was really just a place to chill and chat. It has free entry, which I really value. It's good for the soul, and I'd be more than happy for a small city tax levied on hotel stays to help fund these galleries.

National Portrait Gallery, London WC2
14th March 2026


20260314 IMG_0757"
55149881443,Colourful London,12220922@N05,51.510658,-0.128327,https://live.staticflickr.com/65535/55149881443_c5e2104eeb.jpg,london england uk europe europa capitalcity candid colourfulclothes cowboyboots kinkyboots crossdressing middleage beret takingiteasy takingabreak resting charingcrossroad ©peterdenton samsunggalaxys24,London! A city for everyone and everyone’s city.
55148051067,Dreaming II,67721796@N02,51.511077,-0.13192,https://live.staticflickr.com/65535/55148051067_1e17de584a.jpg,square bsquare 500x500 googlepixel7pro mobile sky relfection architecture building lines parallel rectangle clouds blue white street urban katehighley 2026 throughherlens glass windows window cloud structure diagonal,As always I really appreciate all your comments and favourites.
55148233810,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148233810_f5d80c2af2.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015718,Henry Ewan Golding Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015718_d9a9be98fc.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55147856751,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55147856751_9ccba69737.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148086794,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148086794_3f5ac38051.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015703,Henry Ewan Golding Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015703_b7492a18c7.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015688,Henry Ewan Golding Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015688_275e2a18dc.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148086774,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148086774_713cc2a93b.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148233725,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148233725_ec21c19595.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015638,Henry Ewan Golding Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015638_d6eae30348.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015663,Henry Ewan Golding Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015663_7e79d18975.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015613,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015613_ebab1be00d.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015618,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015618_c5ab0037a0.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55147856661,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55147856661_f004279b86.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015608,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015608_0abf29c0ae.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148233670,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148233670_c45b03b4ed.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148015623,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015623_5aea79ecf7.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL"
55148053814,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148053814_8f13867af6.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell
55147982993,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55147982993_2e78fbd494.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell
55148200565,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148200565_bd848c09a3.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell
55146925137,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146925137_0d626692c0.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell
55146925132,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146925132_5c89a0694f.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell
55146925127,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146925127_12e0e050de.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell
55146913337,Teyana Taylor Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146913337_4cc3741074.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55147811471,Teyana Taylor Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55147811471_6a62c2fe04.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55146913287,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146913287_3bf1ebfb13.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55148189005,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148189005_b03bc931a4.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55146913232,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146913232_527d9ea1a6.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55148042094,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148042094_978b78700b.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55147971253,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55147971253_9ea40ff7c9.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55147811386,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55147811386_96fbd398e5.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55146913187,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146913187_52ed9161e8.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55148042029,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148042029_fe183dd038.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55146913152,Teyana Taylor Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146913152_32baf24d42.jpg,americanactress sunglasses filmactress musician singersongwriter bafta2026 spiketee choreographer onebattleafteranother autographsigning filmfans africanamerican celebrity perfidiabeverlyhills teyanataylor model,Photo © Patrick Lovell
55147236701,tisbury court,40139809@N00,51.512261,-0.133642,https://live.staticflickr.com/65535/55147236701_ca6dd6af94.jpg,london westminster soho tisburycourt street january 2026,
55146036742,Bags for all,12220922@N05,51.509216,-0.128027,https://live.staticflickr.com/65535/55146036742_071a633131.jpg,totebag npg nationalportraitgallery london england uk europe europa logo sirgeorgescharf clothesrack npglogo ©peterdenton samsunggalaxys24,"… at the National Portrait Gallery, London. 
The NPG logo is based on a monogram design by Sir George Scharf, the first Director of the NPG who died in 1895. You can see it in beautiful mosaic form <a href=""https://www.flickr.com/photos/peterdenton/53000302353/in/album-72177720309250888"">here</a>. 
"
55145456666,Scary man!,12220922@N05,51.509216,-0.128027,https://live.staticflickr.com/65535/55145456666_d10aaca9f3.jpg,bronze sculpture rudyardkipling ginettebingguelylejeune 1936 bronzebust npg nationalportraitgallery london england europe europa thejunglebook thejustsostories author novelist nobellaureate nobelprizeinliterature ©peterdenton samsunggalaxys24,"I wonder how children – or, indeed, their parents – would react if they bumped into this fearful-looking character on a dark and stormy night…

Yet Rudyard Kipling (for it is he!) was a writer loved by generations of children for titles such as <i>The Jungle Book</i>, <i>The Just So Stories</i>, <i>Kim</i>, and <i>The Cat That Walked By Itself</i>. His language was often colloquial, whimsical and always engaging, and kids were enchanted. I suppose they still are, because all these titles, and others besides, are still in print today.

This bronze sculpture, in the National Portrait Gallery, London, is by Ginette Bingguely-Lejeune and was created in 1936, the year of Kipling’s death. She described him as ‘the vivid friend of the jungle and the friend of the little children’. He was also the first writer in the English language to be awarded the Nobel Prize in Literature (in 1907, aged just 41).
"
55145334294,Benicio Monserrate Rafael del Toro Sánchez Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55145334294_7083d08766.jpg,celebrity bafta2026 beniciodeltoro puertorican theusualsuspects keysersöze sicario,Photo © Patrick Lovell
55145334299,Benicio Monserrate Rafael del Toro Sánchez Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55145334299_43817a4ec5.jpg,celebrity bafta2026 beniciodeltoro filmactor moviestar puertorican sicario theusualsuspects keysersöze,Photo © Patrick Lovell
55144201967,Delroy George Lindo Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55144201967_fb6f53dbbd.jpg,celebrity delroylindo africanamerican filmactor moviestar hollywoodactor filmproducer americanactor britishamerican sinners blackbowtie savilerowtuxedo,Photo © Patrick Lovell
55145334289,Leonardo Wilhelm DiCaprio Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55145334289_942facf46e.jpg,celebrity bafta2026 hollywoodicon hollywoodroyality leonardodicaprio moviestar filmproducer filmactor whiteshirt doublecuffwhiteshirt frenchcuffwhiteshirt titanic inception,Photo © Patrick Lovell
55144915331,Leicester square,51508615@N00,51.510825,-0.130362,https://live.staticflickr.com/65535/55144915331_c6ac5cd329.jpg,believeinfilm 510pyro cdlcreative coolbritannia fatfilmslab leicestersquare london londoncameraproject paulandreinhold rollei stevehutchings wc2h westminster film geo:lat=515108 geo:lon=01304 geotagged photowalk semistand england unitedkingdom,"Rollei Paul and Reinhold semi-stand developed in 510 pyro 
Fat Films Lab and London Camera Project photowalk
#believeinfilm"
55144499743,20250417-06-13-12,204337786@N03,51.509125,-0.127056,https://live.staticflickr.com/65535/55144499743_fd30f76874.jpg,london england unitedkingdom,
55143402526,52679,52559257@N02,51.513741,-0.12575,https://live.staticflickr.com/65535/55143402526_281a95baae.jpg,london england english uk unitedkingdom gb greatbritain britain british kensington cityofwestminster royalboroughofkensingtonandchelsea centrallondon banksy streetart artofbanksyexhibition artexhibition,"The Art of Banksy Exhibition in London. 

Banksy is a pseudonymous England-based street artist, political activist and film director whose real name and identity remain unconfirmed and the subject of speculation. 

Active since the 1990s, his satirical street art and subversive epigrams combine dark humour with graffiti executed in a distinctive stencilling technique. His works of political and social commentary have appeared on streets, walls and bridges throughout the world. 

His work grew out of the Bristol underground scene, which involved collaborations between artists and musicians. Banksy says that he was inspired by 3D, a graffiti artist and founding member of the musical group Massive Attack.

Banksy displays his art on publicly visible surfaces such as walls and self-built physical prop pieces. He no longer sells photographs or reproductions of his street graffiti, but his public &quot;installations&quot; are regularly resold, often even by removing the wall they were painted on.

A small number of Banksy's works are officially, non-publicly, sold through an agency named Pest Control.

Information Source:
<a href=""https://en.wikipedia.org/wiki/Banksy"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Banksy</a>
"
55143930765,2026-02-16 21.01.23,201628355@N05,51.512855,-0.132937,https://live.staticflickr.com/65535/55143930765_72051273de.jpg,,
55143782559,2026-02-16 21.00.59,201628355@N05,51.512855,-0.132937,https://live.staticflickr.com/65535/55143782559_16f53713f4.jpg,,
55143549841,2026-02-16 21.04.07,201628355@N05,51.513072,-0.133231,https://live.staticflickr.com/65535/55143549841_4f64788bfd.jpg,,
55143383854,Maison Bertaux,51508615@N00,51.513308,-0.130364,https://live.staticflickr.com/65535/55143383854_6a6fbb1bfb.jpg,believeinfilm 510pyro cdlcreative fatfilmslab greekstreet london londoncameraproject maisonbertaux paulandreinhold rollei stevehutchings wc1d westminster film geo:lat=515133 geo:lon=01304 geotagged photowalk semistand england unitedkingdom,"Rollei Paul and Reinhold semi-stand developed in 510 pyro 
Fat Films Lab and London Camera Project photowalk
#believeinfilm"
55142660823,Piccadilly Circus,42506602@N05,51.509913,-0.134509,https://live.staticflickr.com/65535/55142660823_ddfcc2e647.jpg,,
55142660808,Chinatown,42506602@N05,51.510883,-0.131581,https://live.staticflickr.com/65535/55142660808_400720c440.jpg,,
55142457325,Young at art!,12220922@N05,51.509272,-0.129391,https://live.staticflickr.com/65535/55142457325_dee1c10de1.jpg,child girl candid nationalportraitgallery npg london uk england europe europa art andymurray clairetomalin jacquelinewilson rosamundadookissiedebrah princessofwales kingcharlesiii queencamilla queenconsort ©peterdenton samsunggalaxys24,"A child is completely absorbed in the National Portrait Gallery, London. 

Here on the ground floor, she has plenty of choice! Clockwise from the top: Sir Andy Murray, tennis player; Claire Tomalin, accomplished biographer; Dame Jacqueline Wilson, children’s author; Rosamund Adoo-Kissie-Debrah, campaigner for asthma and clean air; Catherine, Princess of Wales; and King Charles III and Queen Camilla.
"
55141040143,Gerard Street lanterns,45581782@N00,51.511919,-0.130792,https://live.staticflickr.com/65535/55141040143_7203878b77.jpg,,
55141040168,Lanterns,45581782@N00,51.511822,-0.130951,https://live.staticflickr.com/65535/55141040168_59d3cc5ef1.jpg,,
55140775335,RTL554 KGU4,74313678@N00,51.510059,-0.134854,https://live.staticflickr.com/65535/55140775335_927203144e.jpg,london bus buses england uk sight seeing sightseeing piccadilly circus rtl554 rtl 554 kgu4 kgu 4 leyland titan,"Piccadilly Circus, London.
September 16th 2023
© Copyright PD3 "
55140359696,RT714 JXC77,74313678@N00,51.509879,-0.134822,https://live.staticflickr.com/65535/55140359696_0eb8130d63.jpg,london bus buses england uk sight seeing sightseeing piccadilly circus rt714 rt 714 jxc77 jxc 77 aec regent,"Piccadilly Circus, London.
September 16th 2023
© Copyright PD3 "
55139473807,RM5 VLT5,74313678@N00,51.509879,-0.134822,https://live.staticflickr.com/65535/55139473807_9a6d6a0af7.jpg,london bus buses england uk sight seeing sightseeing piccadilly circus rm5 rm 5 vlt5 vlt aec routemaster transport arriva,"Piccadilly Circus, London.
September 16th 2023
© Copyright PD3 "
55139828096,"Coach and Horses, Soho",90257848@N08,51.51325,-0.130128,https://live.staticflickr.com/65535/55139828096_806106ff02.jpg,,
55138945122,"Coach and Horses, Soho",90257848@N08,51.513205,-0.130148,https://live.staticflickr.com/65535/55138945122_f451d5229f.jpg,,
55139828101,"Coach and Horses, Soho",90257848@N08,51.513138,-0.130187,https://live.staticflickr.com/65535/55139828101_1b84910760.jpg,,
55139919164,Drawing tbl,53726379@N00,51.509552,-0.128017,https://live.staticflickr.com/65535/55139919164_544281c2b2.jpg,,
55139779804,Leicester Square,51508615@N00,51.510991,-0.129517,https://live.staticflickr.com/65535/55139779804_2be764b84e.jpg,believeinfilm 510pyro burgerking cdlcreative fatfilmslab leicestersquare london londoncameraproject paulandreinhold rollei stevehutchings wc2h westminster film geo:lat=515110 geo:lon=01295 geotagged photowalk semistand england unitedkingdom,"Rollei Paul and Reinhold semi-stand developed in 510 pyro 
Fat Films Lab and London Camera Project photowalk
#believeinfilm"
55138201519,Sir Elton John at home,12220922@N05,51.509216,-0.128027,https://live.staticflickr.com/65535/55138201519_2c472a563b.jpg,portrait nationalportraitgallery ©peterdenton npg london eltonjohn popmusic lifeathome books bookshelves library ©catherineopie ©nationalportraitgallery samsunggalaxys24 fame neclace earring,"This is a detail (an important detail!) from Catherine Opie’s new portrait of Elton John and David Furnish and their family, on show at the National Portrait Gallery in London – the full portrait is 
<a href=""https://www.flickr.com/photos/peterdenton/55137962361/in/photostream/"">here</a>.

What struck me about the portrait was the trust and warmth between the photographer and her subject(s); here, Elton is perfectly relaxed (which, as we all know, is not always the case!)"
