id,title,owner,lat,lon,url,tags,description,combined_text,is_food,is_chinese,subcategory
55148015638,Henry Ewan Golding Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015638_d6eae30348.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL","henry ewan golding ω autograph signings ltd henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian photo image © patrick lovell

kettner’s hotel &amp; restaurant
tel: +44 (0) 20 7734 5650
29 romilly street
london soho
w1d 5al",True,False,其他
55148015663,Henry Ewan Golding Ω Autograph Signings Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015663_7e79d18975.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL","henry ewan golding ω autograph signings ltd henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian photo image © patrick lovell

kettner’s hotel &amp; restaurant
tel: +44 (0) 20 7734 5650
29 romilly street
london soho
w1d 5al",True,False,其他
55148015613,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015613_ebab1be00d.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL","henry ewan golding ω candid portraits ltd henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian photo image © patrick lovell

kettner’s hotel &amp; restaurant
tel: +44 (0) 20 7734 5650
29 romilly street
london soho
w1d 5al",True,False,其他
55148015618,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015618_c5ab0037a0.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL","henry ewan golding ω candid portraits ltd henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian photo image © patrick lovell

kettner’s hotel &amp; restaurant
tel: +44 (0) 20 7734 5650
29 romilly street
london soho
w1d 5al",True,False,其他
55147856661,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55147856661_f004279b86.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL","henry ewan golding ω candid portraits ltd henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian photo image © patrick lovell

kettner’s hotel &amp; restaurant
tel: +44 (0) 20 7734 5650
29 romilly street
london soho
w1d 5al",True,False,其他
55148015608,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015608_0abf29c0ae.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL","henry ewan golding ω candid portraits ltd henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian photo image © patrick lovell

kettner’s hotel &amp; restaurant
tel: +44 (0) 20 7734 5650
29 romilly street
london soho
w1d 5al",True,False,其他
55148233670,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148233670_c45b03b4ed.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL","henry ewan golding ω candid portraits ltd henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian photo image © patrick lovell

kettner’s hotel &amp; restaurant
tel: +44 (0) 20 7734 5650
29 romilly street
london soho
w1d 5al",True,False,其他
55148015623,Henry Ewan Golding Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148015623_5aea79ecf7.jpg,henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian,"Photo Image © Patrick Lovell

Kettner’s Hotel &amp; Restaurant
Tel: +44 (0) 20 7734 5650
29 Romilly Street
London Soho
W1D 5AL","henry ewan golding ω candid portraits ltd henrygolding britishactor henryewangolding tvactor crazyrichasians bafta2026 herringboneblazer snakeeyes netflixactor thegentlemen autographsigning meetingwithfans signingautographs britishmalaysian photo image © patrick lovell

kettner’s hotel &amp; restaurant
tel: +44 (0) 20 7734 5650
29 romilly street
london soho
w1d 5al",True,False,其他
55148053814,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148053814_8f13867af6.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell,noah casford jupe ω candid portraits ltd britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager photo © patrick lovell,True,False,其他
55147982993,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55147982993_2e78fbd494.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell,noah casford jupe ω candid portraits ltd britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager photo © patrick lovell,True,False,其他
55148200565,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55148200565_bd848c09a3.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell,noah casford jupe ω candid portraits ltd britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager photo © patrick lovell,True,False,其他
55146925137,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146925137_0d626692c0.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell,noah casford jupe ω candid portraits ltd britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager photo © patrick lovell,True,False,其他
55146925132,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146925132_5c89a0694f.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell,noah casford jupe ω candid portraits ltd britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager photo © patrick lovell,True,False,其他
55146925127,Noah Casford Jupe Ω Candid Portraits Ltd,107026173@N05,51.512615,-0.13028,https://live.staticflickr.com/65535/55146925127_12e0e050de.jpg,britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager,Photo © Patrick Lovell,noah casford jupe ω candid portraits ltd britishactor englishactor theundoing hamnet2025 downtonabbey franklin tvactor theatreactor noahjupe meetingwithfans noahcasfordjupe thenightmanager photo © patrick lovell,True,False,其他
55145456666,Scary man!,12220922@N05,51.509216,-0.128027,https://live.staticflickr.com/65535/55145456666_d10aaca9f3.jpg,bronze sculpture rudyardkipling ginettebingguelylejeune 1936 bronzebust npg nationalportraitgallery london england europe europa thejunglebook thejustsostories author novelist nobellaureate nobelprizeinliterature ©peterdenton samsunggalaxys24,"I wonder how children – or, indeed, their parents – would react if they bumped into this fearful-looking character on a dark and stormy night…

Yet Rudyard Kipling (for it is he!) was a writer loved by generations of children for titles such as <i>The Jungle Book</i>, <i>The Just So Stories</i>, <i>Kim</i>, and <i>The Cat That Walked By Itself</i>. His language was often colloquial, whimsical and always engaging, and kids were enchanted. I suppose they still are, because all these titles, and others besides, are still in print today.

This bronze sculpture, in the National Portrait Gallery, London, is by Ginette Bingguely-Lejeune and was created in 1936, the year of Kipling’s death. She described him as ‘the vivid friend of the jungle and the friend of the little children’. He was also the first writer in the English language to be awarded the Nobel Prize in Literature (in 1907, aged just 41).
","scary man! bronze sculpture rudyardkipling ginettebingguelylejeune 1936 bronzebust npg nationalportraitgallery london england europe europa thejunglebook thejustsostories author novelist nobellaureate nobelprizeinliterature ©peterdenton samsunggalaxys24 i wonder how children – or, indeed, their parents – would react if they bumped into this fearful-looking character on a dark and stormy night…

yet rudyard kipling (for it is he!) was a writer loved by generations of children for titles such as <i>the jungle book</i>, <i>the just so stories</i>, <i>kim</i>, and <i>the cat that walked by itself</i>. his language was often colloquial, whimsical and always engaging, and kids were enchanted. i suppose they still are, because all these titles, and others besides, are still in print today.

this bronze sculpture, in the national portrait gallery, london, is by ginette bingguely-lejeune and was created in 1936, the year of kipling’s death. she described him as ‘the vivid friend of the jungle and the friend of the little children’. he was also the first writer in the english language to be awarded the nobel prize in literature (in 1907, aged just 41).
",True,False,其他
55144915331,Leicester square,51508615@N00,51.510825,-0.130362,https://live.staticflickr.com/65535/55144915331_c6ac5cd329.jpg,believeinfilm 510pyro cdlcreative coolbritannia fatfilmslab leicestersquare london londoncameraproject paulandreinhold rollei stevehutchings wc2h westminster film geo:lat=515108 geo:lon=01304 geotagged photowalk semistand england unitedkingdom,"Rollei Paul and Reinhold semi-stand developed in 510 pyro 
Fat Films Lab and London Camera Project photowalk
#believeinfilm","leicester square believeinfilm 510pyro cdlcreative coolbritannia fatfilmslab leicestersquare london londoncameraproject paulandreinhold rollei stevehutchings wc2h westminster film geo:lat=515108 geo:lon=01304 geotagged photowalk semistand england unitedkingdom rollei paul and reinhold semi-stand developed in 510 pyro 
fat films lab and london camera project photowalk
#believeinfilm",True,False,其他
55143402526,52679,52559257@N02,51.513741,-0.12575,https://live.staticflickr.com/65535/55143402526_281a95baae.jpg,london england english uk unitedkingdom gb greatbritain britain british kensington cityofwestminster royalboroughofkensingtonandchelsea centrallondon banksy streetart artofbanksyexhibition artexhibition,"The Art of Banksy Exhibition in London. 

Banksy is a pseudonymous England-based street artist, political activist and film director whose real name and identity remain unconfirmed and the subject of speculation. 

Active since the 1990s, his satirical street art and subversive epigrams combine dark humour with graffiti executed in a distinctive stencilling technique. His works of political and social commentary have appeared on streets, walls and bridges throughout the world. 

His work grew out of the Bristol underground scene, which involved collaborations between artists and musicians. Banksy says that he was inspired by 3D, a graffiti artist and founding member of the musical group Massive Attack.

Banksy displays his art on publicly visible surfaces such as walls and self-built physical prop pieces. He no longer sells photographs or reproductions of his street graffiti, but his public &quot;installations&quot; are regularly resold, often even by removing the wall they were painted on.

A small number of Banksy's works are officially, non-publicly, sold through an agency named Pest Control.

Information Source:
<a href=""https://en.wikipedia.org/wiki/Banksy"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Banksy</a>
","52679 london england english uk unitedkingdom gb greatbritain britain british kensington cityofwestminster royalboroughofkensingtonandchelsea centrallondon banksy streetart artofbanksyexhibition artexhibition the art of banksy exhibition in london. 

banksy is a pseudonymous england-based street artist, political activist and film director whose real name and identity remain unconfirmed and the subject of speculation. 

active since the 1990s, his satirical street art and subversive epigrams combine dark humour with graffiti executed in a distinctive stencilling technique. his works of political and social commentary have appeared on streets, walls and bridges throughout the world. 

his work grew out of the bristol underground scene, which involved collaborations between artists and musicians. banksy says that he was inspired by 3d, a graffiti artist and founding member of the musical group massive attack.

banksy displays his art on publicly visible surfaces such as walls and self-built physical prop pieces. he no longer sells photographs or reproductions of his street graffiti, but his public &quot;installations&quot; are regularly resold, often even by removing the wall they were painted on.

a small number of banksy's works are officially, non-publicly, sold through an agency named pest control.

information source:
<a href=""https://en.wikipedia.org/wiki/banksy"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/banksy</a>
",True,False,其他
55143383854,Maison Bertaux,51508615@N00,51.513308,-0.130364,https://live.staticflickr.com/65535/55143383854_6a6fbb1bfb.jpg,believeinfilm 510pyro cdlcreative fatfilmslab greekstreet london londoncameraproject maisonbertaux paulandreinhold rollei stevehutchings wc1d westminster film geo:lat=515133 geo:lon=01304 geotagged photowalk semistand england unitedkingdom,"Rollei Paul and Reinhold semi-stand developed in 510 pyro 
Fat Films Lab and London Camera Project photowalk
#believeinfilm","maison bertaux believeinfilm 510pyro cdlcreative fatfilmslab greekstreet london londoncameraproject maisonbertaux paulandreinhold rollei stevehutchings wc1d westminster film geo:lat=515133 geo:lon=01304 geotagged photowalk semistand england unitedkingdom rollei paul and reinhold semi-stand developed in 510 pyro 
fat films lab and london camera project photowalk
#believeinfilm",True,False,其他
55139779804,Leicester Square,51508615@N00,51.510991,-0.129517,https://live.staticflickr.com/65535/55139779804_2be764b84e.jpg,believeinfilm 510pyro burgerking cdlcreative fatfilmslab leicestersquare london londoncameraproject paulandreinhold rollei stevehutchings wc2h westminster film geo:lat=515110 geo:lon=01295 geotagged photowalk semistand england unitedkingdom,"Rollei Paul and Reinhold semi-stand developed in 510 pyro 
Fat Films Lab and London Camera Project photowalk
#believeinfilm","leicester square believeinfilm 510pyro burgerking cdlcreative fatfilmslab leicestersquare london londoncameraproject paulandreinhold rollei stevehutchings wc2h westminster film geo:lat=515110 geo:lon=01295 geotagged photowalk semistand england unitedkingdom rollei paul and reinhold semi-stand developed in 510 pyro 
fat films lab and london camera project photowalk
#believeinfilm",True,False,其他
55138201519,Sir Elton John at home,12220922@N05,51.509216,-0.128027,https://live.staticflickr.com/65535/55138201519_2c472a563b.jpg,portrait nationalportraitgallery ©peterdenton npg london eltonjohn popmusic lifeathome books bookshelves library ©catherineopie ©nationalportraitgallery samsunggalaxys24 fame neclace earring,"This is a detail (an important detail!) from Catherine Opie’s new portrait of Elton John and David Furnish and their family, on show at the National Portrait Gallery in London – the full portrait is 
<a href=""https://www.flickr.com/photos/peterdenton/55137962361/in/photostream/"">here</a>.

What struck me about the portrait was the trust and warmth between the photographer and her subject(s); here, Elton is perfectly relaxed (which, as we all know, is not always the case!)","sir elton john at home portrait nationalportraitgallery ©peterdenton npg london eltonjohn popmusic lifeathome books bookshelves library ©catherineopie ©nationalportraitgallery samsunggalaxys24 fame neclace earring this is a detail (an important detail!) from catherine opie’s new portrait of elton john and david furnish and their family, on show at the national portrait gallery in london – the full portrait is 
<a href=""https://www.flickr.com/photos/peterdenton/55137962361/in/photostream/"">here</a>.

what struck me about the portrait was the trust and warmth between the photographer and her subject(s); here, elton is perfectly relaxed (which, as we all know, is not always the case!)",True,False,其他
55137962361,The John-Furnish family at home,12220922@N05,51.509216,-0.128027,https://live.staticflickr.com/65535/55137962361_1e7a6fbfdd.jpg,portrait nationalportraitgallery npg london catherineopie eltonjohn davidfurnish lifeathome teenager teenageboys adolescent blacklabrador books bookshelves library shuggiebain ©catherineopie ©nationalportraitgallery samsunggalaxys24 boysinjeans,"Any trip to London is incomplete without my dropping into the National Portrait Gallery to see what’s new – and my visit this time was particularly well-rewarded: the new family portrait of Elton John and David Furnish by Catherine Opie had just been unveiled.

Opie is an American fine art photographer and teacher who likes to ‘document the relationship between the individual and the space inhabited’ – in this case Sir Elton John and his husband David Furnish with their sons Elijah and Zachary. They were photographed (along with their labradors Joseph and Jacob) in the Library of their home in Old Windsor last year.

They are surrounded by books ranging in subjects from the Krays to David Bailey, Tom Stoppard to <a href=""https://www.flickr.com/photos/peterdenton/50837463948/"">Shuggie Bain</a> (one of my own particular favourites) and everything else in between.

For me, this family portrait is beautifully taken, and the warmth and trust between the photographer and her subjects helps to create a relaxed result, there for all to see. A close-up of Elton is  <a href=""https://www.flickr.com/photos/peterdenton/55138201519/in/photostream/"">here</a>.
","the john-furnish family at home portrait nationalportraitgallery npg london catherineopie eltonjohn davidfurnish lifeathome teenager teenageboys adolescent blacklabrador books bookshelves library shuggiebain ©catherineopie ©nationalportraitgallery samsunggalaxys24 boysinjeans any trip to london is incomplete without my dropping into the national portrait gallery to see what’s new – and my visit this time was particularly well-rewarded: the new family portrait of elton john and david furnish by catherine opie had just been unveiled.

opie is an american fine art photographer and teacher who likes to ‘document the relationship between the individual and the space inhabited’ – in this case sir elton john and his husband david furnish with their sons elijah and zachary. they were photographed (along with their labradors joseph and jacob) in the library of their home in old windsor last year.

they are surrounded by books ranging in subjects from the krays to david bailey, tom stoppard to <a href=""https://www.flickr.com/photos/peterdenton/50837463948/"">shuggie bain</a> (one of my own particular favourites) and everything else in between.

for me, this family portrait is beautifully taken, and the warmth and trust between the photographer and her subjects helps to create a relaxed result, there for all to see. a close-up of elton is  <a href=""https://www.flickr.com/photos/peterdenton/55138201519/in/photostream/"">here</a>.
",True,False,其他
55133248409,"Saint Francis in Meditation, 1639 by Francisco de Zurbarán",68686051@N00,51.50893,-0.128292,https://live.staticflickr.com/65535/55133248409_db842d02c3.jpg,england london nationalgallery uk unitedkingdom art artgallery painting,"Photographed in the National Gallery in London, England, UK.","saint francis in meditation, 1639 by francisco de zurbarán england london nationalgallery uk unitedkingdom art artgallery painting photographed in the national gallery in london, england, uk.",True,False,其他
55133397885,"Rain, Steam and Speed - The Great Western Railway, 1844 by JMW Turner",68686051@N00,51.50893,-0.128292,https://live.staticflickr.com/65535/55133397885_6dc8228769.jpg,england gwr london maidenhead nationalgallery uk unitedkingdom art artgallery bridge painting rail train,"Photographed in the National Gallery in London, England, UK.","rain, steam and speed - the great western railway, 1844 by jmw turner england gwr london maidenhead nationalgallery uk unitedkingdom art artgallery bridge painting rail train photographed in the national gallery in london, england, uk.",True,False,其他
